ID,X,Y,AANTAL,HOOFDSOORT,ANT_IDS,TWEEG,DRIEG,VIERG,VIJFG,MOBIELE_COMMUNICATIE,OMROEP,OVERIGMOBIEL,VASTE_VERB,ZENDAMATEURS,GEMEENTE,POSTCODE,WOONPLAATSNAAM,SMALL_CELL_INDICATOR
45206,191078,362380,1.0,OMROEP,837265848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Leudal,6093GE,HEYTHUYSEN,
45207,190431,351696,1.0,OMROEP,1921571796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Maasgouw,6051AA,MAASBRACHT,
36261,136532,454211,3.0,"LTE, 5G NR, GSM","8976900317, 1984592866, 4501803541",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Utrecht,3522AR,,
45208,240078,451138,1.0,OMROEP,1090272552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Oost Gelre,7141HA,GROENLO,
36263,253232,477328,3.0,"LTE, 5G NR, GSM","1835625902, 1813883422, 9426454530",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hengelo,7558PZ,,
36264,189791,327410,3.0,"5G NR, GSM, LTE","696387333, 3551858029, 7448050788",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Schinnen,6365CM,,
36265,190079,335433,3.0,"5G NR, GSM, LTE","9622613528, 2822346586, 3541221874",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Sittard-Geleen,6137LB,,
36266,185787,384797,3.0,"5G NR, LTE, GSM","7803188830, 6150606583, 3483769368",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Deurne,5754AB,,
36269,238361,488717,3.0,"GSM, 5G NR, LTE","3179271005, 305179737, 9926540858",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almelo,7602KM,,
36501,200036,581386,1.0,ZENDAMATEURS,520007265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tytsjerksteradiel,9258CS,,
45209,201613,479040,1.0,VASTE VERB,729200854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Voorst,7397NX,NIJBROEK,
45210,167660,434546,1.0,VASTE VERB,966191295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Druten,6651KD,DRUTEN,
45211,135545,449748,1.0,VASTE VERB,1964044390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nieuwegein,3439ML,NIEUWEGEIN,
47651,143722,483062,3.0,"5G NR, GSM, LTE","4211359280, 9002207353, 316385203",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1354AC,ALMERE,
47652,124263,483166,3.0,"5G NR, GSM, LTE","9378158539, 2873552296, 7446515186",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1096AZ,AMSTERDAM,
47653,205168,483366,3.0,"5G NR, GSM, LTE","3273061453, 4971632114, 5814602427",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Olst-Wijhe,8121RG,BOSKAMP,
47654,216152,483572,3.0,"5G NR, GSM, LTE","2398764314, 1866834648, 8916453407",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Raalte,8111AA,HEETEN,
47655,125081,483367,3.0,"5G NR, GSM, LTE","4365016704, 634361146, 4698447693",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Ouder-Amstel,1115AC,DUIVENDRECHT,
37465,132302,457593,1.0,VASTE VERB,1038167209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Utrecht,3543AB,UTRECHT,
37466,132861,457479,1.0,VASTE VERB,3891987687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Utrecht,3543AB,UTRECHT,
37467,205308,480538,1.0,VASTE VERB,9583860323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Olst-Wijhe,8121PH,OLST,
37468,196878,496847,1.0,ZENDAMATEURS,834999481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oldebroek,8091TE,,
47656,114680,483604,3.0,"5G NR, GSM, LTE","7384855330, 1843647044, 240195261",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1066DE,AMSTERDAM,
37471,200622,576961,2.0,"VASTE VERB, VASTE VERB","600531698, 18525081",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tytsjerksteradiel,9261VW,EASTERMAR,
37472,137371,448762,1.0,VASTE VERB,8293341547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Houten,3992LK,HOUTEN,
37473,81345,445772,1.0,VASTE VERB,6869307890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Midden-Delfland,2636DM,SCHIPLUIDEN,
40005,251784,480086,1.0,VASTE VERB,1429448117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hengelo,7559PR,HENGELO,
40006,150581,401288,1.0,VASTE VERB,1522184430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Boxtel,5283PS,BOXTEL,
40007,146577,413729,1.0,VASTE VERB,502385076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,'s-Hertogenbosch,5221EE,'S-HERTOGENBOSCH,
40008,146952,412446,1.0,VASTE VERB,916727824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,'s-Hertogenbosch,5222AV,'S-HERTOGENBOSCH,
47657,144412,483503,3.0,"5G NR, GSM, LTE","2050951100, 6694817251, 2094474274",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1355ES,ALMERE,
47658,117257,483661,3.0,"5G NR, GSM, LTE","5738938884, 5508446002, 2420585282",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1062XK,AMSTERDAM,
47659,119492,483732,3.0,"5G NR, GSM, LTE","4257743100, 497461638, 3202575275",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1076EC,AMSTERDAM,
47660,170598,483652,3.0,"5G NR, GSM, LTE","1083343774, 5114608358, 2227243246",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Harderwijk,3844GA,HARDERWIJK,
47661,118598,483859,3.0,"5G NR, GSM, LTE","8157958648, 8456531323, 2534682437",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1076CV,AMSTERDAM,
47662,126212,483843,3.0,"5G NR, GSM, LTE","2154906688, 2532712890, 2896537638",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Diemen,1111ZD,DIEMEN,
47663,175863,483815,3.0,"5G NR, GSM, LTE","660023556, 8613938633, 9328041763",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Harderwijk,3849RP,HARDERWIJK,
47664,194760,483937,3.0,"5G NR, GSM, LTE","234788478, 834486772, 2161725210",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Epe,8162XX,EPE,
47665,119057,483920,3.0,"5G NR, GSM, LTE","2690735942, 5203938528, 787103692",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1076ED,AMSTERDAM,
47666,152629,483858,3.0,"5G NR, GSM, LTE","8864081052, 2181683599, 5318872842",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zeewolde,3897MC,ZEEWOLDE,
47667,146696,483868,3.0,"5G NR, GSM, LTE","4151057306, 6392306227, 1074673062",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1358AA,ALMERE,
47668,115813,484023,3.0,"5G NR, GSM, LTE","8695712158, 8351764203, 2300817140",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1066HM,AMSTERDAM,
47669,163156,483887,3.0,"5G NR, GSM, LTE","493850326, 2052955082, 3760507802",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zeewolde,3896LS,ZEEWOLDE,
47670,196558,484069,3.0,"5G NR, GSM, LTE","1887214702, 6027970130, 8078554351",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Epe,8161PH,EPE,
47671,119667,484060,3.0,"5G NR, GSM, LTE","4896233323, 6744104912, 9502526136",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1077DE,AMSTERDAM,
47672,101830,484259,3.0,"5G NR, GSM, LTE","7837018677, 2794148288, 7616510146",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Heemstede,2105VN,HEEMSTEDE,
47673,172266,484055,3.0,"5G NR, GSM, LTE","3059564998, 554135140, 3960618417",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Harderwijk,3842GR,HARDERWIJK,
47674,127353,484104,3.0,"5G NR, GSM, LTE","4315384832, 9132230365, 7053394148",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Diemen,1113KX,DIEMEN,
47675,243579,484842,3.0,"5G NR, GSM, LTE","9805598006, 1017006177, 437910460",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almelo,7601PC,ALMELO,
47676,116077,541392,3.0,"5G NR, GSM, LTE","2940613584, 8297995948, 2561199167",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Anna Paulowna,1761LE,ANNA PAULOWNA,
47677,229801,541898,3.0,"5G NR, GSM, LTE","5084946015, 7415455447, 6080170972",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9411JA,BEILEN,
47678,231139,541959,3.0,"5G NR, GSM, LTE","3278067868, 2509121696, 3790098688",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9411PC,BEILEN,
47679,209823,541807,3.0,"5G NR, GSM, LTE","5192874548, 5359264056, 8313565599",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,8381XM,VLEDDER,
47680,255779,543067,3.0,"5G NR, GSM, LTE","1198564488, 357770037, 21294840",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,7875TB,EXLOO,
47681,252479,543056,3.0,"5G NR, GSM, LTE","4631282866, 7267922699, 8431807743",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,7873TC,ODOORN,
47682,159554,542090,3.0,"5G NR, GSM, LTE","1253488583, 3024732434, 7891298189",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Gaasterlan-Sleat,8574TG,BAKHUIZEN,
47683,217833,542593,3.0,"5G NR, GSM, LTE","3896031731, 6624791451, 646477237",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,7981LW,DIEVER,
47684,207026,542479,3.0,"5G NR, GSM, LTE","6440820341, 6147088846, 4378265929",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,8384GG,WILHELMINAOORD,
47685,269324,543982,3.0,"5G NR, GSM, LTE","6507223257, 966443050, 1399508867",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Vlagtwedde,9561TE,TER APEL,
47686,155913,542641,3.0,"5G NR, GSM, LTE","4044276207, 2970764235, 2617071844",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Nijefurd,8721GP,WARNS,
47687,220904,543222,3.0,"5G NR, GSM, LTE","9300637606, 7094404904, 5700577548",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,7985NP,GEEUWENBRUG,
47688,184672,542867,3.0,"5G NR, GSM, LTE","9862042401, 8650894449, 3646430028",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Lemsterland,8508RC,DELFSTRAHUIZEN,
47689,165182,542835,3.0,"5G NR, GSM, LTE","7685056319, 3081591545, 2747909139",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Gaasterlan-Sleat,8571GC,HARICH,
47690,231571,543596,3.0,"5G NR, GSM, LTE","2551427740, 623624169, 5590724782",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9411XC,BEILEN,
47691,195270,543523,3.0,"5G NR, GSM, LTE","6378588828, 3816256161, 5266827318",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Weststellingwerf,8471ZM,WOLVEGA,
47692,196461,543621,3.0,"5G NR, GSM, LTE","3222621110, 2767213478, 451046237",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Weststellingwerf,8471AZ,WOLVEGA,
47692,196461,543621,1.0,OVERIGMOBIEL,286347755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Weststellingwerf,8471AZ,WOLVEGA,
47693,267303,544742,3.0,"5G NR, GSM, LTE","7139755229, 6755268769, 2666998574",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Vlagtwedde,9561EK,TER APEL,
47694,260481,544637,3.0,"5G NR, GSM, LTE","5301672604, 9300505565, 4823011536",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,7876CR,VALTHERMOND,
47695,120338,543970,3.0,"5G NR, GSM, LTE","4621291843, 383734560, 4509488267",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Anna Paulowna,1761JN,VAN EWIJCKSLUIS,
47696,251921,544962,3.0,"5G NR, GSM, LTE","589744015, 4906142159, 188358685",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,7873TD,ODOORN,
47697,254308,545059,1.0,OVERIGMOBIEL,7948601323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Borger-Odoorn,7875AD,EXLOO,
47697,254308,545059,3.0,"5G NR, GSM, LTE","4194172898, 730365422, 2077095989",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,7875AD,EXLOO,
47698,112994,544342,3.0,"5G NR, GSM, LTE","8391787955, 6926963306, 7158779093",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Den Helder,1786PZ,JULIANADORP,
47699,265676,545580,3.0,"5G NR, GSM, LTE","6258732590, 5759902989, 3651235356",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Vlagtwedde,9561MC,TER APEL,
47700,217721,544884,3.0,"5G NR, GSM, LTE","3044477387, 7598153139, 8776791495",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,8439SN,OUDE WILLEM,
47701,110760,545365,3.0,"5G NR, GSM, LTE","6424817999, 7646205807, 9786913140",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Den Helder,1787PZ,JULIANADORP,
47702,243874,545978,3.0,"5G NR, GSM, LTE","1869248802, 3158630122, 6369123775",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Aa en Hunze,9443TK,SCHOONLO,
47703,205986,545769,3.0,"5G NR, GSM, LTE","84685098, 6761066822, 9984793467",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Weststellingwerf,8391AH,NOORDWOLDE,
47704,186074,545763,3.0,"5G NR, GSM, LTE","2416410896, 9557521801, 6855646336",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Lemsterland,8508RH,DELFSTRAHUIZEN,
47705,211301,546057,3.0,"5G NR, GSM, LTE","2834781537, 1837978796, 2034337853",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,8387XN,BOSCHOORD,
47706,167615,545892,3.0,"5G NR, GSM, LTE","3688344824, 2159592000, 799973772",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Gaasterlan-Sleat,8561AD,BALK,
47707,199738,546137,3.0,"5G NR, GSM, LTE","5226000602, 6032600686, 3578563693",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Weststellingwerf,8474CG,OLDEHOLTPADE,
47708,126370,546325,3.0,"5G NR, GSM, LTE","7773409204, 5707774606, 4285983794",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Wieringen,1777JA,HIPPOLYTUSHOEF,
47709,241648,547108,3.0,"5G NR, GSM, LTE","4082999239, 3050278355, 5723398223",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9442TJ,ELP,
47710,250358,547403,3.0,"5G NR, GSM, LTE","3294628215, 1085090764, 7518210076",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,9536PN,EES,
47711,257793,547666,3.0,"5G NR, GSM, LTE","8783114868, 3819231670, 7382716772",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,9571AR,TWEEDE EXLOERMOND,
47712,130989,546719,3.0,"5G NR, GSM, LTE","6820456975, 8300363496, 855650339",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Wieringermeer,1774MK,WIERINGERWERF,
47713,132874,546879,3.0,"5G NR, GSM, LTE","8082844309, 7416383020, 9576425823",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Wieringermeer,1771MJ,WIERINGERWERF,
47713,132874,546879,1.0,OVERIGMOBIEL,8471462440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Wieringermeer,1771MJ,WIERINGERWERF,
47714,180785,547577,3.0,"5G NR, GSM, LTE","8671057394, 8541328814, 9338558370",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,SkarsterlOn,8516DD,SINT NICOLAASGA,
47715,269978,548908,3.0,"5G NR, GSM, LTE","186321722, 4475075954, 9665870570",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Vlagtwedde,9551XS,TER APELKANAAL,
47716,260024,548684,3.0,"5G NR, GSM, LTE","2884585841, 356175411, 8080011586",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,9571BM,TWEEDE EXLOERMOND,
47717,159515,547577,3.0,"5G NR, GSM, LTE","4323012982, 7318619626, 775024909",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Nijefurd,8723CW,KOUDUM,
47718,213653,548322,3.0,"5G NR, GSM, LTE","3585215270, 3554567261, 6144034958",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Westerveld,8438SE,WATEREN,
47719,231975,548691,3.0,"5G NR, GSM, LTE","9309559322, 8911118640, 1585135301",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9414VK,HOOGHALEN,
47720,267067,549643,3.0,"5G NR, GSM, LTE","6521784571, 989443768, 558533852",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Vlagtwedde,9563TM,TER APELKANAAL,
47721,249053,549566,3.0,"5G NR, GSM, LTE","8597049041, 6107937386, 4673568430",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,9531JC,BORGER,
47722,196598,549169,3.0,"5G NR, GSM, LTE","3107339758, 587063653, 8315688980",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Weststellingwerf,8476AB,TER IDZARD,
47723,252051,550128,3.0,"5G NR, GSM, LTE","7906627007, 5833518916, 9132746198",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Borger-Odoorn,9528PE,BUINEN,
47724,192255,549301,3.0,"5G NR, GSM, LTE","7664416307, 9407020883, 4521227396",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Heerenveen,8445PL,HEERENVEEN,
47725,130833,549243,3.0,"5G NR, GSM, LTE","6927494333, 4553142630, 4378924227",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Wieringen,1779EH,DEN OEVER,
47726,113295,549492,3.0,"5G NR, GSM, LTE","8875860228, 6101945161, 5720887878",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Den Helder,1785KP,DEN HELDER,
47726,113295,549492,1.0,OVERIGMOBIEL,3332681388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Den Helder,1785KP,DEN HELDER,
47727,123383,448944,3.0,"GSM, LTE, 5G NR","9268263470, 7362517764, 9900256395",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Montfoort,3417MJ,MONTFOORT,
47728,131191,448942,3.0,"GSM, LTE, 5G NR","6853378617, 5353586916, 2922009456",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,IJsselstein,3402MJ,IJSSELSTEIN,
49616,125057,491614,3.0,"5G NR, GSM, LTE","4315939700, 4820974369, 3077610974",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1027AD,AMSTERDAM,
49617,259105,492647,3.0,"5G NR, GSM, LTE","4724245543, 5615624371, 7913279865",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Dinkelland,7637PD,OOTMARSUM,
49618,148501,491673,3.0,"5G NR, GSM, LTE","5605771588, 8850582531, 944574256",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1335SZ,ALMERE,
49619,153664,491670,3.0,"5G NR, GSM, LTE","5259263577, 7890128165, 3858753496",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Lelystad,8218AD,ALMERE,
49620,120263,491808,3.0,"5G NR, GSM, LTE","3749976009, 2763398557, 7168038327",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1033MX,AMSTERDAM,
49621,239950,492447,3.0,"5G NR, GSM, LTE","3365528058, 1798474718, 7589463287",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Twenterand,7671AB,VRIEZENVEEN,
49622,174755,491777,3.0,"5G NR, GSM, LTE","1555423256, 4348249415, 4942916279",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Dronten,8256PZ,BIDDINGHUIZEN,
49623,121547,491879,3.0,"5G NR, GSM, LTE","7357029139, 8545890277, 3880627947",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1033BW,AMSTERDAM,
49624,123018,492125,3.0,"5G NR, GSM, LTE","4383713702, 3020501795, 3813217335",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1034VG,AMSTERDAM,
49625,145702,492069,3.0,"5G NR, GSM, LTE","793586548, 9070650584, 5080440657",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1332CA,ALMERE,
49626,107971,492361,3.0,"5G NR, GSM, LTE","7165455315, 7425530028, 4839575700",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Haarlemmerliede c.a.,2064LJ,SPAARNDAM,
49627,226787,492681,3.0,"5G NR, GSM, LTE","9105445360, 9751443604, 7951785328",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hellendoorn,7447RS,HELLENDOORN,
49628,143934,492206,3.0,"5G NR, GSM, LTE","4727681514, 8644034447, 9627252997",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1332EB,ALMERE,
49629,147219,492206,3.0,"5G NR, GSM, LTE","1564126998, 6494578936, 7908951254",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Almere,1331AC,ALMERE,
49630,112457,492474,3.0,"5G NR, GSM, LTE","9736921572, 2261071698, 3045364561",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1047HM,AMSTERDAM,
49631,200419,492616,3.0,"5G NR, GSM, LTE","8483274144, 6455104837, 9067284134",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Heerde,8191LA,WAPENVELD,
49632,224784,492908,3.0,"5G NR, GSM, LTE","5410179790, 3305576247, 4044675688",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hellendoorn,7447PT,HELLENDOORN,
49633,117999,492583,3.0,"5G NR, GSM, LTE","5603269109, 399713245, 4648820151",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1505HK,ZAANDAM,
49634,103480,492746,3.0,"5G NR, GSM, LTE","2792030962, 7314426564, 2888834305",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Velsen,2082CB,SANTPOORT-ZUID,
49635,121036,492646,3.0,"5G NR, GSM, LTE","685131956, 7597305674, 3042533134",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1035AM,AMSTERDAM,
49636,179945,492677,3.0,"5G NR, GSM, LTE","3614427767, 4511066707, 7365942644",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Dronten,8256RE,BIDDINGHUIZEN,
49637,190988,492838,3.0,"5G NR, GSM, LTE","6654940013, 1896124308, 6814744417",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Oldebroek,8096PP,OLDEBROEK,
49638,188210,492834,3.0,"5G NR, GSM, LTE","3853347917, 3715336854, 6513629358",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Elburg,8084PB,'T HARDE,
49639,246245,493661,3.0,"5G NR, GSM, LTE","3652086142, 2983317755, 2669094334",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Tubbergen,7678TA,GEESTEREN,
49640,213263,493310,3.0,"5G NR, GSM, LTE","2258209123, 540092613, 9305597730",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Raalte,8101NL,HEINO,
49641,207330,493244,3.0,"5G NR, GSM, LTE","275477292, 8399125630, 950066125",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Olst-Wijhe,8131PK,WIJHE,
49642,184747,493210,3.0,"5G NR, GSM, LTE","4278455346, 2011556217, 1983772011",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Elburg,8085AE,DOORNSPIJK,
49643,104691,493471,3.0,"5G NR, GSM, LTE","3515405163, 7783138720, 9776983800",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Velsen,2071KW,SANTPOORT-NOORD,
49644,263355,494432,3.0,"5G NR, GSM, LTE","1311391774, 7086413579, 9570130434",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Dinkelland,7635NE,LATTROP-BREKLENKAMP,
49645,115594,493782,3.0,"5G NR, GSM, LTE","8095899990, 3876984567, 9960315479",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1507CA,ZAANDAM,
49646,234011,581230,3.0,"5G NR, GSM, LTE","3244209335, 8346075548, 7506342958",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Groningen,9726AC,GRONINGEN,
49647,183814,580807,3.0,"5G NR, GSM, LTE","7444816921, 8338902274, 9729279343",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Leeuwarden,8924JC,LEEUWARDEN,
49648,242969,581592,3.0,"5G NR, GSM, LTE","1327347643, 3686659729, 7126995471",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Slochteren,9617CA,HARKSTEDE,
49649,237086,581511,3.0,"5G NR, GSM, LTE","5442583993, 1409444898, 1096687332",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Groningen,9723JP,GRONINGEN,
